item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return
715,1040,90,3,3870.38,68.2,False
716,1018,66,2,8005.49,63.5,False
717,429,41,5,14847.51,41.4,False
718,549,48,4,9535.89,79.5,False
719,328,92,1,8425.38,88.6,False
720,716,139,5,2763.04,65.4,False
721,1173,41,3,2428.81,32.3,False
722,1771,106,2,11869.11,31.6,False
723,1362,149,4,4962.84,66.8,False
724,1664,40,2,16550.7,72.3,False
725,1361,47,4,1612.36,66.3,False
726,1277,132,-3,11069.37,9.7,True
727,420,28,5,15229.63,4.0,False
728,559,147,2,14117.01,15.7,False
729,1678,22,2,1977.79,82.9,False
730,1602,20,3,10276.1,91.2,False
731,231,96,4,10914.45,53.6,False
732,823,77,1,15295.16,11.0,False
733,670,68,1,7850.32,98.9,False
734,1537,35,1,947.35,38.8,False
735,1168,129,4,8900.66,52.4,False
736,501,81,4,12792.34,28.2,False
737,1783,103,1,11956.29,72.4,False
738,446,76,1,12249.25,71.5,False
739,894,38,2,3742.13,30.6,False
740,131,12,5,5133.42,21.7,False
741,1992,29,4,18759.45,91.7,False
742,1164,29,5,8985.62,82.5,False
743,833,72,5,2021.05,16.1,False
744,1431,51,5,496.06,21.9,False
745,885,109,2,14153.98,6.2,False
746,713,51,5,6799.55,54.4,False
747,387,25,-3,1023.62,81.0,True
748,554,63,2,11041.68,0.2,False
749,728,142,4,16864.78,61.6,False
750,1352,145,1,1286.86,39.8,False
751,1429,111,4,15150.1,93.4,False
752,1757,59,5,19859.57,20.7,False
753,1787,129,4,13496.18,88.3,False
754,418,55,4,18012.55,8.3,False
755,689,30,5,18269.71,75.0,False
756,1573,104,4,2184.62,43.4,False
757,625,28,-1,3878.45,66.4,True
758,1621,41,2,14366.24,15.2,False
759,1379,139,2,7051.62,18.7,False
760,1510,17,3,14194.12,76.4,False
761,1928,6,4,9910.87,9.5,False
762,89,109,3,16527.88,16.7,False
763,1301,138,3,5022.51,7.5,False
764,261,120,4,2423.9,91.8,False
765,1423,29,5,8438.09,85.3,False
766,1318,64,3,7063.88,49.7,False
767,1505,5,2,14059.75,37.7,False
768,1426,103,2,12271.55,35.4,False
769,1699,25,4,4162.39,61.7,False
770,1215,145,2,6934.23,22.4,False
771,559,112,1,15303.53,73.8,False
772,1816,35,5,547.25,26.8,False
773,974,37,4,8518.72,98.8,False
774,624,17,5,12412.84,48.4,False
775,1152,1,5,9199.96,68.6,False
776,1020,66,5,17027.1,28.4,False
777,565,20,2,16074.28,80.2,False
778,1735,78,4,4926.38,83.9,False
779,1063,88,5,10775.05,53.3,False
780,780,75,5,656.29,29.0,False
781,21,43,5,16143.45,87.6,False
782,670,44,1,3364.13,14.0,False
783,940,11,3,11102.25,90.2,False
784,38,140,5,16687.92,35.9,False
785,214,57,-3,11505.37,19.0,True
786,1364,11,3,13368.47,54.1,False
787,486,122,1,11111.31,41.6,False
788,1773,61,-2,15787.23,91.5,True
789,97,1,3,14432.06,76.0,False
790,826,27,5,7182.23,20.3,False
791,1867,92,1,11203.37,76.7,False
792,393,113,3,8696.66,56.9,False
793,1030,123,1,13107.19,53.1,False
794,332,107,1,721.48,63.1,False
795,418,110,1,1047.35,27.1,False
796,606,78,3,2717.38,59.5,False
797,89,101,3,19098.37,55.9,False
798,1903,103,3,3380.21,94.0,False
799,774,37,2,2424.9,91.0,False
800,1252,112,2,6376.98,42.5,False
801,366,48,2,2585.2,0.8,False
802,484,56,3,8847.58,2.9,False
803,1022,79,4,6141.12,28.9,False
804,1609,84,2,12055.57,32.6,False
805,198,60,3,221.52,83.0,False
806,1986,36,3,4441.41,16.6,False
807,1698,15,-1,7948.29,65.8,True
808,1939,24,1,18592.98,77.9,False
809,486,37,4,9943.6,42.6,False
810,555,138,2,12387.96,55.6,False
811,1459,83,2,3700.8,66.9,False
812,349,89,3,2117.92,11.6,False
813,1029,84,5,1772.26,6.7,False
814,689,14,1,7329.13,59.9,False
815,530,115,3,9485.16,76.5,False
816,1308,55,2,6021.51,87.4,False
817,1499,76,4,2469.74,58.1,False
818,1439,147,3,5858.76,90.1,False
819,417,10,4,10259.85,3.0,False
820,400,32,4,1754.6,78.8,False
821,1410,52,5,18377.04,98.0,False
822,875,10,5,10745.46,17.5,False
823,1872,143,2,9650.39,47.5,False
824,20,74,4,3760.69,68.4,False
825,642,47,3,8231.01,83.2,False
826,436,84,4,16262.14,78.4,False
827,103,26,1,7189.18,68.6,False
828,386,75,4,9981.62,73.5,False
829,907,97,5,16200.54,58.9,False
830,134,80,4,2817.38,60.5,False
831,527,97,4,5313.66,90.6,False
832,108,148,1,13820.93,11.2,False
833,1091,142,2,11591.04,53.1,False
834,480,88,1,10852.02,41.0,False
835,1070,75,2,13045.97,39.0,False
836,1508,132,3,12423.14,93.9,False
837,1720,118,4,3496.86,91.1,False
838,760,126,5,7035.74,52.0,False
839,1937,133,5,1121.71,14.3,False
840,904,150,5,12223.13,89.7,False
841,1733,19,3,10623.44,18.8,False
842,1247,116,4,386.34,32.8,False
843,1190,136,3,18516.27,81.1,False
844,1618,69,2,8566.54,76.1,False
845,328,134,5,2185.74,18.2,False
846,446,8,5,6900.21,43.4,False
847,1099,30,5,4990.66,98.6,False
848,1007,138,3,11571.11,88.8,False
849,47,147,2,16684.55,44.5,False
850,1182,13,2,11249.45,42.5,False
851,867,150,3,1879.66,82.9,False
852,642,130,1,15115.43,46.5,False
853,1534,4,3,3983.66,67.3,False
854,41,32,2,15766.57,8.0,False
855,510,137,5,19696.7,30.7,False
856,1324,81,2,14497.79,4.2,False
857,121,136,5,15972.26,85.6,False
858,1469,32,3,1313.83,13.6,False
859,435,119,1,18124.96,93.3,False
860,1629,136,4,15174.77,14.0,False
861,901,21,3,10242.17,60.0,False
862,1164,63,2,15989.74,6.0,False
863,15,86,4,1897.92,63.3,False
864,598,116,1,13048.16,86.1,False
865,1681,97,4,11405.19,35.7,False
866,1618,30,3,4997.38,95.7,False
867,1257,11,5,18229.17,47.2,False
868,373,117,-1,10939.58,42.2,True
869,1569,97,3,18290.84,29.5,False
870,1068,22,3,5202.85,81.7,False
871,1399,106,1,12506.69,69.7,False
872,1964,83,2,6761.77,87.2,False
873,1301,77,3,952.79,37.3,False
874,255,10,5,10982.57,13.5,False
875,439,3,4,8452.0,42.2,False
876,1913,131,3,12711.82,67.6,False
877,929,30,5,4675.34,31.7,False
878,433,6,5,15966.03,41.8,False
879,824,67,5,12571.25,69.2,False
880,8,146,5,10777.96,85.8,False
881,1923,131,3,17436.26,75.4,False
882,719,29,2,16640.05,76.7,False
883,1102,117,4,2553.39,26.6,False
884,403,6,4,16140.28,96.0,False
885,246,28,3,15535.63,76.6,False
886,72,52,2,11853.89,76.0,False
887,1846,17,2,11012.7,44.3,False
888,1531,92,2,14672.73,21.4,False
889,582,122,3,1976.43,71.7,False
890,1240,4,1,18847.38,34.9,False
891,1050,108,2,10944.53,39.6,False
892,715,68,1,18484.21,6.8,False
893,1736,44,2,17899.33,61.1,False
894,1484,92,2,245.72,75.8,False
895,136,6,4,13820.39,83.9,False
896,558,26,2,5487.38,99.8,False
897,492,142,1,12465.54,71.5,False
898,634,26,2,2969.55,27.7,False
899,1950,120,-3,14734.04,47.5,True
900,1525,100,5,8196.79,18.3,False
901,765,21,3,15889.67,18.6,False
902,29,68,2,3530.59,10.0,False
903,1093,14,3,7713.18,43.2,False
904,1409,98,4,338.78,54.6,False
905,919,44,2,15602.82,3.2,False
906,687,61,4,14456.69,7.0,False
907,739,51,5,11709.51,1.0,False
908,953,122,1,1292.66,49.5,False
909,280,86,5,19317.37,2.6,False
910,945,56,1,3871.18,77.9,False
911,1341,116,1,2272.23,54.1,False
912,780,145,5,9505.02,7.6,False
913,799,127,1,596.54,82.4,False
914,648,72,1,19975.99,11.1,False
915,343,141,1,9531.82,0.6,False
916,526,79,1,19666.68,14.5,False
917,462,78,2,3754.98,14.4,False
918,1327,102,-2,3703.57,91.1,True
919,553,22,1,11708.49,30.5,False
920,1687,115,4,17677.71,37.6,False
921,47,54,4,12866.9,35.3,False
922,194,58,4,8238.61,65.2,False
923,1235,77,1,19413.18,67.7,False
924,554,89,3,11728.49,35.1,False
925,783,10,1,11541.95,11.0,False
926,1957,138,1,3497.52,43.0,False
927,1804,104,3,14676.89,80.2,False
928,1813,106,5,8616.4,87.9,False
929,1053,108,4,7649.45,5.9,False
930,20,129,3,9178.11,2.4,False
931,1535,60,5,19530.79,97.7,False
932,225,147,3,12432.25,56.7,False
933,176,112,1,8132.91,73.7,False
934,1565,136,2,7921.46,96.2,False
935,1281,33,3,19594.98,27.9,False
936,551,131,4,18896.52,3.9,False
937,324,31,5,8263.35,27.4,False
938,384,38,1,3446.63,99.8,False
939,409,126,2,17337.78,35.9,False
940,674,1,2,139.37,2.1,False
941,1124,133,3,14901.16,99.4,False
942,929,62,5,196.1,51.6,False
943,1171,146,1,5117.24,40.6,False
944,6,6,1,7751.21,75.3,False
945,1286,39,2,13741.67,20.2,False
946,936,149,5,14562.44,74.0,False
947,1266,12,5,15923.62,33.7,False
948,1113,22,5,8562.62,100.0,False
949,796,63,1,18435.05,81.6,False
950,1992,132,2,5055.92,11.9,False
951,199,63,1,18598.43,52.3,False
952,175,82,5,11150.39,36.9,False
953,531,85,5,19260.77,30.9,False
954,1993,5,3,16117.91,66.5,False
955,141,93,2,5626.91,41.1,False
956,915,83,5,12183.47,25.0,False
957,1192,70,4,8888.17,71.6,False
958,196,15,3,17636.57,72.1,False
959,1660,36,5,18213.97,68.9,False
960,312,36,5,8990.09,92.2,False
961,592,1,4,2900.69,53.1,False
962,1026,18,3,18106.21,46.8,False
963,1618,92,2,8290.56,16.0,False
964,1906,57,4,446.2,29.5,False
965,327,25,5,19013.31,55.2,False
966,680,28,4,18771.54,62.8,False
967,1611,84,1,5808.61,86.6,False
968,815,30,1,9346.5,17.3,False
969,114,68,1,1170.26,12.8,False
970,497,134,1,689.53,72.3,False
971,1528,45,2,11399.19,99.0,False
972,1285,110,1,2589.36,65.5,False
973,542,137,1,10005.39,42.9,False
974,1539,84,3,6309.93,72.5,False
975,1988,79,2,19571.54,41.9,False
976,449,77,1,2230.71,8.8,False
977,485,2,2,19284.37,30.9,False
978,1732,39,3,11210.85,42.2,False
979,1006,105,2,18810.0,75.7,False
980,1535,33,2,7945.4,98.7,False
981,1044,101,4,18705.45,93.2,False
982,1604,103,2,5593.63,7.7,False
983,1898,114,4,17060.79,44.2,False
984,1754,70,3,9518.77,83.0,False
985,1357,41,2,7295.95,3.6,False
986,1997,28,3,10061.91,48.3,False
987,618,38,3,17295.48,81.2,False
988,630,14,4,17586.23,75.4,False
989,1122,40,2,1828.92,79.1,False
990,887,65,3,3356.18,25.7,False
991,1610,45,-2,13232.5,27.6,True
992,580,23,1,13444.55,61.2,False
993,1586,51,1,10670.81,46.4,False
994,6,110,2,6813.53,58.7,False
995,589,129,5,16145.2,72.4,False
996,1082,133,4,10783.12,99.3,False
997,830,67,1,7011.6,9.8,False
998,207,12,2,16322.03,37.1,False
999,402,72,2,5017.98,2.9,False
1000,1451,103,5,14905.09,52.8,False
1001,9,62,1,14299.25,64.2,False
1002,1035,99,1,4132.45,6.2,False
1003,1432,52,4,11060.1,59.2,False
1004,1238,13,3,745.43,1.3,False
1005,610,122,2,2228.06,69.0,False
1006,1531,26,4,15262.36,55.5,False
1007,94,27,4,17693.71,15.6,False
1008,1925,91,5,19557.61,99.1,False
1009,1479,130,5,12995.48,84.5,False
1010,1303,120,3,17359.98,92.1,False
1011,1288,31,4,6880.45,33.8,False
1012,340,31,-1,11206.42,67.6,True
1013,1715,114,1,9486.31,77.9,False
1014,1227,15,4,2327.83,41.6,False
1015,874,8,5,2310.26,61.6,False
1016,1999,40,2,13569.24,87.9,False
1017,1205,99,4,15520.39,53.5,False
1018,994,87,1,9003.43,41.9,False
1019,1769,28,1,3723.02,28.7,False
1020,31,141,3,9363.89,97.0,False
1021,65,4,3,13415.68,29.3,False
1022,1636,35,4,19283.77,16.2,False
1023,1689,32,1,15807.91,38.4,False
1024,1370,98,4,5265.67,66.6,False
1025,41,100,3,1419.24,62.0,False
1026,243,63,3,13969.93,94.0,False
1027,1932,37,1,14742.42,83.9,False
1028,1833,77,4,1546.72,48.0,False
1029,20,56,1,19586.58,95.5,False
1030,1329,134,2,5713.18,21.2,False
1031,1533,29,2,11599.96,28.9,False
1032,1752,75,2,569.34,30.1,False
1033,220,109,1,16299.54,31.6,False
1034,469,12,3,18240.68,37.7,False
1035,1474,94,5,19784.32,69.8,False
1036,828,63,5,17263.79,23.3,False
1037,1127,24,3,439.81,11.8,False
1038,1559,71,4,5265.58,99.4,False
1039,1005,130,5,15766.04,85.6,False
1040,251,82,5,6805.5,74.4,False
1041,1873,29,1,18126.07,90.8,False
1042,675,26,5,7505.11,56.3,False
1043,1038,26,3,3179.81,85.4,False
1044,1310,12,5,9291.01,22.7,False
1045,786,5,3,8759.12,73.8,False
1046,758,72,4,9424.42,3.7,False
1047,133,114,4,4151.13,82.7,False
1048,950,32,3,15118.5,48.1,False
1049,1314,59,1,4408.61,48.7,False
1050,629,59,2,17784.48,29.7,False
1051,150,78,3,14142.99,67.2,False
1052,786,13,2,6713.38,77.1,False
1053,808,136,2,17880.71,18.6,False
1054,1058,77,4,8390.73,25.1,False
1055,22,115,4,13695.53,14.4,False
1056,1937,18,2,18867.27,20.8,False
1057,1124,103,2,7226.88,12.5,False
1058,1830,136,5,16734.32,60.7,False
1059,833,8,5,18378.6,52.3,False
1060,806,60,3,15625.42,77.7,False
1061,532,2,1,13777.35,94.4,False
1062,1237,38,5,8420.59,8.4,False
1063,1854,84,4,8638.38,25.7,False
1064,19,81,3,8288.73,5.8,False
1065,971,129,4,10046.25,33.9,False
1066,522,41,1,11775.26,86.3,False
1067,495,135,2,9589.45,86.0,False
1068,1536,34,2,3687.22,70.6,False
1069,360,38,1,15255.38,83.6,False
1070,1701,95,4,8575.93,12.1,False
1071,1008,28,1,15610.81,15.8,False
1072,1809,140,3,5437.28,55.2,False
1073,1182,142,3,3596.86,10.4,False
1074,871,149,-3,17143.91,17.9,True
1075,61,47,5,15914.8,1.4,False
1076,1824,69,4,5445.89,82.9,False
1077,125,109,1,9066.48,88.4,False
1078,1556,5,1,8061.24,19.4,False
1079,1817,11,1,18833.11,29.1,False
1080,407,54,4,3752.44,91.7,False
1081,772,148,1,17274.21,44.1,False
1082,1154,72,4,19579.87,91.6,False
1083,11,139,5,746.98,39.8,False
1084,1904,84,2,17631.43,61.6,False
1085,1255,141,5,4457.78,60.5,False
1086,261,119,4,3685.63,86.1,False
1087,328,147,4,4521.95,65.2,False
1088,612,145,1,2596.23,43.0,False
1089,860,116,3,16498.85,45.4,False
1090,341,142,3,19546.89,58.8,False
1091,543,96,-3,111.35,85.9,True
1092,891,78,4,14988.86,99.4,False
1093,1544,106,1,3475.96,54.6,False
1094,1363,27,2,11940.93,16.6,False
1095,1581,20,3,17654.12,23.8,False
1096,67,72,5,18286.01,58.5,False
1097,356,41,2,5020.6,17.3,False
1098,1961,43,1,910.67,81.0,False
1099,1856,85,1,2359.09,88.5,False
1100,464,87,1,4598.12,40.5,False
1101,1033,142,3,13933.34,20.8,False
1102,397,63,2,5961.41,24.6,False
1103,1883,42,2,244.12,53.7,False
1104,711,145,5,19996.44,23.0,False
1105,259,69,1,3317.68,58.0,False
1106,910,86,4,6329.83,87.5,False
1107,1232,35,1,2938.59,96.7,False
1108,823,51,4,6248.9,37.2,False
1109,328,17,4,3726.82,77.5,False
1110,550,24,4,6903.77,98.6,False
1111,201,34,4,1612.67,22.9,False
1112,987,96,4,2649.37,42.4,False
1113,1948,71,2,13388.82,50.9,False
1114,1880,103,1,17956.25,14.2,False
1115,53,109,2,626.35,57.1,False
1116,325,137,3,17503.74,27.0,False
1117,392,43,1,7141.27,23.0,False
1118,680,91,-1,5491.03,72.0,True
1119,286,26,1,6060.3,66.6,False
1120,102,133,4,18354.78,46.1,False
1121,287,67,2,7549.8,74.1,False
1122,1762,34,1,10084.2,23.6,False
1123,1677,66,3,14038.2,54.0,False
1124,225,47,1,6119.97,54.3,False
1125,1009,11,4,16607.34,19.8,False
1126,428,61,5,11832.4,55.8,False
1127,726,25,5,18860.84,16.6,False
1128,957,139,4,5571.25,88.3,False
1129,684,129,3,14731.29,53.0,False
1130,1699,139,3,14019.47,71.1,False
1131,979,35,2,457.99,50.8,False
1132,815,124,5,15600.48,36.2,False
1133,1893,56,3,14768.57,8.0,False
1134,1200,101,2,3535.01,87.0,False
1135,18,28,3,14613.79,66.4,False
1136,1302,104,3,8999.72,55.2,False
1137,387,65,1,1903.73,94.6,False
1138,1624,42,3,1835.07,57.0,False
1139,359,3,5,14073.1,41.8,False
1140,349,114,4,8030.19,26.2,False
1141,1702,88,1,19261.17,36.1,False
1142,398,48,3,12975.62,1.9,False
1143,475,20,1,11540.92,24.6,False
1144,1563,52,2,2775.93,29.8,False
1145,950,24,5,4521.64,85.2,False
1146,1424,12,1,18642.11,14.4,False
1147,996,10,3,8064.64,92.3,False
1148,1533,108,1,9532.63,43.6,False
1149,266,101,5,14293.24,35.4,False
1150,31,147,4,3551.94,27.1,False
1151,185,114,2,17162.05,67.3,False
1152,422,51,1,347.37,93.7,False
1153,1265,67,1,19303.45,30.0,False
1154,1923,52,4,7044.42,90.0,False
1155,590,30,2,9249.36,46.4,False
1156,1349,100,4,19025.34,89.4,False
1157,1541,9,2,15821.78,60.4,False
1158,369,12,4,16196.15,47.3,False
1159,1758,88,5,8883.47,99.8,False
1160,1712,127,5,3856.83,30.0,False
1161,375,11,3,11251.2,44.5,False
1162,547,69,4,3447.54,26.9,False
1163,878,86,5,16495.9,57.3,False
1164,919,146,1,3393.61,87.4,False
1165,1583,138,2,7632.16,76.1,False
1166,857,144,3,13795.47,17.3,False
1167,1057,112,3,1358.06,1.2,False
1168,1961,1,2,10067.11,33.7,False
1169,1814,81,3,3570.18,39.1,False
1170,571,61,5,12107.78,83.5,False
1171,67,149,4,10719.25,26.2,False
1172,876,13,4,14767.08,29.4,False
1173,934,130,5,5312.29,21.2,False
1174,105,102,1,10890.42,45.1,False
1175,1335,90,3,17932.34,84.9,False
1176,270,100,4,11113.71,80.9,False
1177,1976,18,3,17657.13,8.7,False
1178,764,133,5,767.81,6.0,False
1179,928,122,2,11579.61,11.0,False
1180,1592,133,1,13980.34,65.0,False
1181,1716,144,3,19528.23,36.3,False
1182,1542,110,1,4635.08,24.8,False
1183,547,109,2,4304.35,39.6,False
1184,1321,113,1,16366.73,47.1,False
1185,1621,31,2,3742.42,18.3,False
1186,841,122,3,15544.42,61.4,False
1187,1580,132,5,8675.07,21.8,False
1188,1557,85,1,7805.5,75.1,False
1189,1173,107,2,13957.87,69.4,False
1190,1779,129,4,579.0,84.4,False
1191,1636,83,3,11462.93,13.9,False
1192,242,117,5,8509.49,70.0,False
1193,160,140,4,691.82,39.1,False
1194,383,16,4,15283.82,57.8,False
1195,1971,4,5,11668.95,76.7,False
1196,1043,21,5,16346.38,93.0,False
1197,1005,31,4,14078.32,96.6,False
1198,1576,53,2,9326.65,45.8,False
1199,1873,2,3,12253.84,17.2,False
1200,1203,75,2,14387.47,59.1,False
1201,1407,61,1,13523.98,23.7,False
1202,670,78,5,13877.35,11.3,False
1203,735,145,4,9047.86,99.4,False
1204,1227,46,3,16408.57,43.9,False
1205,5,95,5,10656.99,95.9,False
1206,557,60,5,14875.73,27.8,False
1207,1611,63,2,15677.92,69.4,False
1208,1684,20,5,2321.76,47.1,False
1209,1762,2,4,19081.58,27.1,False
1210,455,30,5,11639.98,75.6,False
1211,1850,14,3,17661.44,58.1,False
1212,1481,37,5,1953.76,0.1,False
1213,1925,115,1,9571.48,93.7,False
1214,320,106,1,8980.7,4.8,False
1215,64,132,1,10399.87,89.8,False
1216,1969,17,4,3089.43,16.6,False
1217,1938,107,3,16675.18,84.2,False
1218,669,8,1,9207.1,51.6,False
1219,1352,149,5,3758.63,64.7,False
1220,1293,71,4,10842.75,42.3,False
1221,1214,29,4,17185.73,17.1,False
1222,968,104,1,11193.64,53.0,False
1223,1722,5,1,9180.16,63.6,False
1224,1648,45,4,3972.9,90.1,False
1225,542,72,3,16081.07,38.1,False
1226,1334,48,3,19966.56,68.0,False
1227,1793,125,1,3654.99,73.6,False
1228,605,37,3,4377.5,59.7,False
1229,1200,24,2,19140.81,45.9,False
1230,510,3,3,11440.54,40.5,False
1231,1672,16,4,13015.6,44.9,False
1232,271,76,3,2745.86,76.5,False
1233,1413,79,3,4523.89,76.4,False
1234,524,129,5,16321.54,79.0,False
1235,1596,72,2,17486.71,82.7,False
1236,558,131,1,7110.34,71.7,False
1237,926,128,3,5601.26,71.2,False
1238,842,39,2,4693.34,3.8,False
1239,826,119,5,19406.1,40.8,False
1240,1199,19,5,6277.2,81.7,False
1241,1983,45,1,19031.19,18.6,False
1242,1075,100,4,11317.14,12.9,False
1243,787,107,4,18977.69,56.9,False
1244,836,46,3,7601.41,98.5,False
1245,1861,40,5,15843.4,73.4,False
1246,508,56,5,14722.6,86.5,False
1247,819,143,4,9073.7,18.7,False
1248,1877,112,-1,5016.48,52.5,True
1249,101,134,3,17914.73,81.3,False
1250,196,84,5,14946.11,97.6,False
1251,1228,22,2,8108.77,2.9,False
1252,1837,18,1,13082.19,65.8,False
1253,956,103,5,14515.1,94.4,False
1254,1960,79,2,17072.85,87.1,False
1255,1498,145,3,2452.35,20.4,False
1256,1663,148,2,18032.55,84.4,False
1257,963,34,5,10848.91,64.4,False
1258,1706,99,2,6007.34,1.1,False
1259,1272,39,2,4747.29,83.2,False
1260,64,146,4,8619.33,94.2,False
1261,210,67,5,8073.51,91.5,False
1262,1165,140,1,13015.8,85.7,False
1263,824,137,1,1794.98,65.9,False
1264,504,1,4,8239.9,93.6,False
1265,882,147,4,3143.41,76.4,False
1266,1875,75,1,6261.44,79.5,False
1267,630,126,2,6427.95,96.4,False
1268,1345,50,5,6383.4,40.5,False
1269,27,14,4,4009.34,17.0,False
1270,1017,90,4,1814.6,57.6,False
1271,1359,46,2,13930.69,83.3,False
1272,1525,150,1,11856.65,51.6,False
1273,397,54,2,6035.57,18.4,False
1274,602,80,4,5803.56,60.9,False
1275,1597,70,1,8934.24,95.9,False
1276,852,33,3,19730.26,92.3,False
1277,1813,2,4,8329.42,7.6,False
1278,1551,19,1,19551.4,68.8,False
1279,1748,92,2,19224.17,16.6,False
1280,1103,89,3,7732.18,97.2,False
1281,76,19,3,10226.78,34.4,False
1282,1116,21,1,6487.12,83.5,False
1283,534,70,5,7908.77,36.6,False
1284,1234,30,1,12967.59,82.1,False
1285,6,13,5,4992.02,82.9,False
1286,26,80,3,2432.87,27.6,False
1287,38,64,5,3077.27,8.1,False
1288,1106,7,5,7714.12,76.9,False
1289,1572,11,3,18315.24,54.4,False
1290,818,72,1,13235.42,53.4,False
1291,26,39,2,12200.8,33.8,False
1292,1989,98,4,14214.95,20.7,False
1293,418,61,4,2729.81,5.5,False
1294,389,120,1,10112.44,50.7,False
1295,110,111,5,14424.7,60.5,False
1296,990,11,1,19583.05,71.6,False
1297,1228,24,3,17326.49,7.9,False
1298,409,38,4,2095.17,33.5,False
1299,565,142,1,6923.91,80.0,False
1300,494,48,1,11920.59,40.3,False
1301,605,117,2,3020.13,31.4,False
1302,1231,121,4,9600.4,27.3,False
1303,1457,72,1,17284.51,67.9,False
1304,1391,36,2,1690.57,75.1,False
1305,593,100,5,11488.67,72.9,False
1306,1181,70,4,16097.74,99.8,False
1307,271,105,3,14092.15,57.6,False
1308,1890,1,1,2843.57,38.4,False
1309,1516,137,2,7542.01,81.3,False
1310,1858,115,-2,10387.04,4.8,True
1311,1901,14,1,7984.91,23.9,False
1312,1699,3,2,14645.59,88.7,False
1313,180,110,1,12514.5,58.8,False
1314,23,56,5,2453.49,16.5,False
1315,1650,61,2,7360.25,2.3,False
1316,538,87,2,15371.11,46.0,False
1317,760,146,5,7396.7,85.7,False
1318,1177,48,1,1085.83,71.7,False
1319,882,12,4,7041.46,81.5,False
1320,1010,76,3,16245.27,98.1,False
1321,1210,36,3,14968.62,96.3,False
1322,577,74,2,10324.51,12.4,False
1323,34,144,5,11945.34,34.8,False
1324,718,136,3,15265.57,39.8,False
1325,832,41,5,15904.62,37.1,False
1326,253,127,1,6366.46,40.7,False
1327,25,61,4,2140.72,42.0,False
1328,286,80,1,9008.13,29.6,False
1329,1769,40,4,419.11,19.7,False
1330,1638,17,3,640.75,37.4,False
1331,408,2,2,13619.88,63.5,False
1332,185,109,1,6389.06,5.4,False
1333,1079,113,3,2666.08,25.6,False
1334,154,54,3,6221.06,56.7,False
1335,116,97,3,4354.5,68.0,False
1336,656,120,3,14481.37,12.3,False
1337,1912,21,5,12780.78,53.2,False
1338,891,77,4,11656.66,43.0,False
1339,796,32,2,17634.03,71.3,False
1340,1014,68,5,9254.12,54.7,False
1341,15,96,1,15462.74,97.1,False
1342,1528,123,1,10887.01,24.4,False
1343,13,26,2,608.12,36.0,False
1344,1002,62,2,13835.04,60.4,False
1345,982,55,2,4285.63,99.8,False
1346,830,75,2,17384.69,92.2,False
1347,660,62,4,18701.95,89.6,False
1348,943,97,5,13089.54,25.8,False
1349,900,122,5,18667.74,15.9,False
1350,1477,137,2,1030.01,23.8,False
1351,374,6,3,13805.92,0.0,False
1352,867,49,2,10373.69,29.3,False
1353,436,77,1,12132.53,52.5,False
1354,1822,3,4,6694.85,32.1,False
1355,173,85,3,2624.07,38.9,False
1356,1874,114,5,13825.55,62.2,False
1357,414,142,1,686.14,71.7,False
1358,806,73,2,13501.35,18.4,False
1359,1554,111,2,18280.86,49.3,False
1360,958,120,1,8341.93,72.6,False
1361,1434,9,4,18578.74,73.0,False
1362,58,114,-3,7293.97,23.8,True
1363,1634,9,3,3472.37,50.3,False
1364,624,35,1,14585.73,3.8,False
1365,969,77,2,17966.36,27.0,False
1366,1384,112,3,10176.16,42.8,False
1367,861,36,1,16852.96,43.0,False
1368,328,4,2,14161.11,19.1,False
1369,1042,92,4,17672.46,79.5,False
1370,1938,106,3,11516.16,26.7,False
1371,1219,125,2,2179.3,92.5,False
1372,1203,147,5,16788.99,70.8,False
1373,1725,20,5,8602.26,58.9,False
1374,1271,81,1,17348.83,59.7,False
1375,1640,54,4,15524.04,43.7,False
1376,444,33,2,19509.66,25.7,False
1377,781,26,2,14400.16,58.6,False
1378,1914,137,1,13244.6,91.0,False
1379,675,74,3,4636.77,1.6,False
1380,1434,19,4,8795.05,69.9,False
1381,1883,42,2,16350.75,97.2,False
1382,1441,78,3,3535.24,89.0,False
1383,1305,42,4,14955.81,69.6,False
1384,132,132,5,2912.74,96.5,False
1385,420,116,5,13013.74,5.8,False
1386,1347,140,3,1441.11,52.2,False
1387,788,20,2,13988.37,25.5,False
1388,1316,95,4,14977.11,57.5,False
1389,1099,70,3,10354.75,68.7,False
1390,1277,69,4,3936.68,67.8,False
1391,495,1,4,3167.89,39.5,False
1392,245,13,1,11521.21,14.1,False
1393,172,99,1,2069.23,32.3,False
1394,1845,82,5,8186.41,27.8,False
1395,1023,134,3,6622.79,75.9,False
1396,1820,127,2,5169.84,43.1,False
1397,12,2,5,8983.58,52.1,False
1398,1658,107,2,5894.29,5.7,False
1399,147,107,3,6569.41,15.4,False
1400,1827,66,3,1467.35,51.2,False
1401,1253,121,1,2960.03,84.8,False
1402,414,52,5,19962.42,1.7,False
1403,1589,60,4,17358.53,73.0,False
1404,927,6,4,3960.32,88.2,False
1405,611,69,2,10302.62,41.1,False
1406,356,12,3,14653.31,54.1,False
1407,1508,137,5,15559.5,27.8,False
1408,142,55,5,341.11,77.0,False
1409,1307,17,4,11967.9,86.8,False
1410,1883,148,2,16829.92,33.7,False
