order_id,customer_id,order_date,status,region_code
486,421,2025-05-10 00:15:05,RETURNED,SOUTH
487,274,2025-03-21 21:47:53,SHIPPED,CENTRAL
488,245,2024-06-25 09:46:14,PLACED,EAST
489,574,2025-11-08 12:12:48,RETURNED,SOUTH
490,140,2024-02-15 06:29:15,CANCELLED,CENTRAL
491,44,2026-01-24 17:30:04,PLACED,NORTH
492,306,2024-04-08 18:29:50,DELIVERED,EAST
493,93,2025-09-08 13:19:11,DELIVERED,SOUTH
494,585,2026-02-16 02:37:00,DELIVERED,CENTRAL
495,538,2025-01-26 04:05:05,PLACED,CENTRAL
496,321,2025-05-26 12:40:06,DELIVERED,SOUTH
497,224,2024-08-12 03:04:13,SHIPPED,EAST
498,261,2026-07-04 00:00:00,DELIVERED,NORTH
499,434,2026-01-07 15:50:41,RETURNED,SOUTH
500,377,2025-04-23 00:00:00,RETURNED,CENTRAL
501,,2024-03-25 22:19:57,DELIVERED,SOUTH
502,394,2025-04-25 10:21:55,DELIVERED,NORTH
503,243,2025-11-18 05:58:18,RETURNED,WEST
504,262,2025-04-12 00:00:00,CANCELLED,SOUTH
505,165,2025-11-12 17:21:32,CANCELLED,WEST
506,281,2024-05-04 10:08:29,RETURNED,WEST
507,341,2025-10-18 02:56:44,CANCELLED,SOUTH
508,519,2024-04-13 02:20:59,DELIVERED,CENTRAL
509,465,2024-02-12 11:42:54,DELIVERED,SOUTH
510,140,2024-01-05 18:40:27,DELIVERED,EAST
511,114,2024-09-02 04:02:49,DELIVERED,SOUTH
512,421,2025-05-11 04:03:45,CANCELLED,SOUTH
513,336,2025-03-13 18:09:57,DELIVERED,SOUTH
514,387,2026-06-05 01:42:05,RETURNED,CENTRAL
515,235,2024-05-18 05:17:12,SHIPPED,SOUTH
516,,2025-10-28 06:40:35,PLACED,EAST
517,581,2024-07-01 00:00:00,DELIVERED,WEST
518,507,2024-07-03 02:27:38,SHIPPED,EAST
519,507,2025-08-16 12:43:59,CANCELLED,CENTRAL
520,290,2024-10-21 03:58:14,DELIVERED,SOUTH
521,,2025-02-10 16:35:29,DELIVERED,SOUTH
522,470,2024-05-13 00:00:00,PLACED,EAST
523,408,2024-11-25 16:02:52,DELIVERED,CENTRAL
524,98,2026-05-15 00:00:00,SHIPPED,SOUTH
525,363,2026-07-30 23:16:42,RETURNED,CENTRAL
526,47,2024-01-09 07:52:19,DELIVERED,EAST
527,380,2024-07-24 10:11:57,DELIVERED,CENTRAL
528,174,2026-02-21 13:02:20,SHIPPED,WEST
529,325,2026-04-03 23:37:57,SHIPPED,EAST
530,,2024-07-17 15:23:41,RETURNED,EAST
531,441,2025-03-15 12:13:38,SHIPPED,EAST
532,447,2024-09-13 07:02:33,RETURNED,SOUTH
533,451,2024-03-23 16:16:01,PLACED,SOUTH
534,,2025-02-08 05:51:09,DELIVERED,NORTH
535,507,2024-03-04 08:49:30,RETURNED,CENTRAL
536,505,2024-06-23 17:57:50,CANCELLED,NORTH
537,209,2025-03-17 08:37:44,SHIPPED,CENTRAL
538,577,2026-06-28 19:38:10,RETURNED,NORTH
539,585,2024-10-07 12:05:40,PLACED,WEST
540,337,2024-02-10 07:56:23,RETURNED,NORTH
541,109,2025-05-17 14:23:00,PLACED,WEST
542,276,2026-07-12 01:32:25,SHIPPED,NORTH
543,464,2025-05-19 17:43:35,RETURNED,CENTRAL
544,50,2025-03-15 13:17:24,PLACED,NORTH
545,391,2024-05-23 18:33:06,SHIPPED,WEST
546,214,2024-09-10 02:52:08,DELIVERED,SOUTH
547,503,2025-11-02 15:29:24,RETURNED,CENTRAL
548,99,2025-07-24 19:47:00,DELIVERED,WEST
549,577,2026-07-21 14:19:31,DELIVERED,EAST
550,445,2025-10-23 00:00:00,DELIVERED,WEST
551,159,2026-02-08 10:57:07,DELIVERED,NORTH
552,448,2024-05-03 00:09:39,DELIVERED,SOUTH
553,308,2025-01-21 06:28:28,SHIPPED,NORTH
554,47,2026-03-08 13:28:50,DELIVERED,NORTH
555,583,2025-01-28 14:42:12,DELIVERED,CENTRAL
556,,2025-12-20 01:22:40,SHIPPED,WEST
557,,2025-10-08 14:58:58,SHIPPED,CENTRAL
558,461,2025-02-15 18:41:22,RETURNED,SOUTH
559,81,2026-07-27 08:43:24,DELIVERED,WEST
560,6,2025-09-05 12:12:03,SHIPPED,WEST
561,415,2026-07-23 23:59:24,SHIPPED,CENTRAL
562,405,2025-04-15 00:00:00,PLACED,SOUTH
563,17,2024-10-19 09:23:28,SHIPPED,SOUTH
564,447,2026-04-16 15:48:44,SHIPPED,WEST
565,433,2024-02-03 21:23:25,RETURNED,WEST
566,483,2024-01-31 11:46:35,DELIVERED,SOUTH
567,402,2024-03-20 02:30:59,PLACED,WEST
568,508,2026-06-17 22:03:20,DELIVERED,EAST
569,,2025-09-12 21:09:51,DELIVERED,CENTRAL
570,500,2024-12-26 06:04:27,DELIVERED,WEST
571,567,2024-04-08 15:50:44,DELIVERED,WEST
572,356,2025-11-27 10:46:55,PLACED,EAST
573,481,2025-06-18 03:33:35,DELIVERED,CENTRAL
574,348,2026-07-24 07:55:11,DELIVERED,WEST
575,301,2025-08-29 10:05:39,CANCELLED,EAST
576,166,2024-11-17 21:17:46,DELIVERED,WEST
577,205,2024-08-30 19:48:42,PLACED,WEST
578,506,2025-04-16 16:57:47,DELIVERED,NORTH
579,268,2025-07-08 15:33:37,SHIPPED,CENTRAL
580,,2024-04-08 21:37:30,PLACED,SOUTH
581,230,2026-01-25 13:00:45,SHIPPED,EAST
582,571,2025-02-19 12:47:45,CANCELLED,CENTRAL
583,107,2024-03-19 07:52:11,DELIVERED,WEST
584,114,2024-06-13 11:56:04,DELIVERED,NORTH
585,43,2026-02-27 01:43:42,DELIVERED,SOUTH
586,161,2025-03-29 19:08:03,DELIVERED,WEST
587,102,2024-08-27 16:33:42,SHIPPED,SOUTH
588,207,2025-11-13 03:08:59,DELIVERED,NORTH
589,486,2025-06-14 05:20:04,SHIPPED,EAST
590,425,2025-07-14 05:45:38,SHIPPED,CENTRAL
591,234,2024-08-02 08:48:05,DELIVERED,WEST
592,529,2025-07-15 23:55:33,DELIVERED,NORTH
593,530,2024-04-18 00:00:00,SHIPPED,SOUTH
594,403,2024-02-27 14:57:16,DELIVERED,CENTRAL
595,533,2025-04-04 09:24:20,CANCELLED,CENTRAL
596,322,2025-06-18 00:00:00,SHIPPED,CENTRAL
597,151,2025-09-19 11:54:10,SHIPPED,CENTRAL
598,453,2025-06-20 07:52:32,DELIVERED,WEST
599,309,2024-05-10 00:00:00,SHIPPED,SOUTH
600,554,2025-03-17 01:35:52,DELIVERED,EAST
601,164,2024-02-06 00:00:00,DELIVERED,CENTRAL
602,312,2025-10-18 17:06:31,PLACED,NORTH
603,266,2026-02-27 08:56:53,PLACED,NORTH
604,587,2024-01-09 02:22:10,RETURNED,CENTRAL
605,547,2026-07-14 03:40:22,SHIPPED,CENTRAL
606,387,2026-03-18 06:34:36,PLACED,CENTRAL
607,370,2025-12-06 00:00:00,DELIVERED,WEST
608,64,2025-10-22 00:55:31,DELIVERED,WEST
609,539,2025-09-17 15:44:47,DELIVERED,WEST
610,599,2026-02-13 21:37:47,RETURNED,WEST
611,427,2024-09-09 23:13:07,PLACED,WEST
612,526,2026-04-01 23:48:37,SHIPPED,WEST
613,,2024-08-31 15:24:27,DELIVERED,NORTH
614,419,2024-06-20 09:37:49,DELIVERED,NORTH
615,121,2025-07-31 01:18:24,DELIVERED,EAST
616,147,2024-08-08 19:21:21,DELIVERED,EAST
617,221,2024-10-11 09:36:36,DELIVERED,NORTH
618,70,2024-03-10 09:53:00,DELIVERED,CENTRAL
619,346,2025-08-09 02:58:24,DELIVERED,CENTRAL
620,142,2026-02-23 02:57:38,DELIVERED,WEST
621,334,2024-05-18 17:54:13,DELIVERED,WEST
622,405,2025-06-10 14:45:25,RETURNED,WEST
623,91,2024-09-14 06:33:59,DELIVERED,EAST
624,127,2026-05-18 00:00:00,RETURNED,CENTRAL
625,55,2026-06-04 20:15:05,DELIVERED,CENTRAL
626,124,2026-04-06 05:09:25,PLACED,SOUTH
627,594,2025-11-21 00:00:00,DELIVERED,EAST
628,47,2026-02-02 11:26:34,PLACED,WEST
629,25,2026-03-31 01:36:14,SHIPPED,NORTH
630,555,2024-09-18 05:18:35,SHIPPED,NORTH
631,418,2024-09-19 00:00:00,RETURNED,SOUTH
632,,2024-03-31 21:06:16,PLACED,SOUTH
633,332,2025-02-04 16:29:14,CANCELLED,NORTH
634,246,2026-07-16 09:56:43,DELIVERED,CENTRAL
635,118,2025-02-22 00:00:00,DELIVERED,WEST
636,30,2025-09-25 00:28:10,RETURNED,NORTH
637,104,2025-01-17 15:19:46,DELIVERED,SOUTH
638,417,2025-11-23 00:00:00,DELIVERED,SOUTH
639,146,2025-08-02 21:49:38,SHIPPED,SOUTH
640,434,2026-05-12 09:34:33,PLACED,WEST
641,297,2024-09-17 00:00:00,RETURNED,WEST
642,257,2025-08-13 13:09:00,CANCELLED,SOUTH
643,523,2025-03-13 00:00:00,DELIVERED,CENTRAL
644,92,2025-09-06 02:02:05,CANCELLED,CENTRAL
645,443,2024-11-23 13:03:51,RETURNED,EAST
646,351,2025-02-10 00:13:36,DELIVERED,EAST
647,330,2025-06-14 16:52:56,RETURNED,EAST
648,,2024-07-26 17:39:25,PLACED,WEST
649,,2024-01-15 21:06:59,DELIVERED,WEST
650,552,2024-05-06 01:26:45,DELIVERED,NORTH
651,456,2024-07-10 17:16:00,CANCELLED,CENTRAL
652,182,2024-01-14 02:20:40,DELIVERED,SOUTH
653,227,2024-01-31 17:30:50,DELIVERED,EAST
654,311,2024-12-09 12:58:59,DELIVERED,EAST
655,,2026-02-04 14:19:39,DELIVERED,SOUTH
656,,2025-09-07 07:09:47,SHIPPED,CENTRAL
657,566,2024-10-28 00:16:43,DELIVERED,CENTRAL
658,67,2026-07-02 16:21:54,PLACED,EAST
659,234,2026-03-23 13:50:03,SHIPPED,NORTH
660,546,2025-01-27 21:34:51,CANCELLED,NORTH
661,54,2025-05-16 18:17:07,RETURNED,EAST
662,531,2025-12-25 19:36:50,DELIVERED,NORTH
663,230,2024-03-13 22:58:08,DELIVERED,WEST
664,402,2024-10-29 07:31:02,CANCELLED,NORTH
665,232,2025-10-20 09:09:51,RETURNED,SOUTH
666,319,2024-04-07 14:59:55,PLACED,WEST
667,25,2026-07-09 11:08:53,RETURNED,EAST
668,485,2025-01-05 06:40:31,CANCELLED,EAST
669,243,2024-04-23 06:18:46,DELIVERED,NORTH
670,593,2024-07-12 00:00:00,PLACED,NORTH
671,67,2024-07-17 00:00:00,CANCELLED,NORTH
672,443,2024-04-12 04:50:19,PLACED,NORTH
673,391,2025-09-15 00:00:00,DELIVERED,SOUTH
674,11,2025-12-05 08:23:47,DELIVERED,CENTRAL
675,348,2024-02-10 08:18:33,SHIPPED,SOUTH
676,13,2026-07-13 13:44:10,DELIVERED,SOUTH
677,130,2026-03-01 13:05:34,DELIVERED,CENTRAL
678,249,2024-08-01 20:48:37,PLACED,EAST
679,526,2025-07-09 17:38:58,CANCELLED,SOUTH
680,317,2026-07-26 05:45:13,DELIVERED,NORTH
681,149,2024-03-30 00:57:24,CANCELLED,CENTRAL
682,433,2025-06-18 02:23:36,SHIPPED,SOUTH
683,350,2024-10-21 03:41:14,DELIVERED,WEST
684,340,2026-06-17 12:42:56,SHIPPED,EAST
685,167,2024-06-11 21:00:46,DELIVERED,NORTH
686,4,2024-12-12 10:58:40,DELIVERED,SOUTH
687,340,2025-08-06 23:00:28,SHIPPED,NORTH
688,76,2025-07-09 00:00:00,PLACED,EAST
689,600,2025-07-13 00:00:00,PLACED,SOUTH
690,225,2025-02-11 00:01:30,SHIPPED,CENTRAL
691,201,2024-02-03 09:16:51,SHIPPED,NORTH
692,,2024-08-01 04:48:35,DELIVERED,NORTH
693,216,2025-04-18 21:55:21,DELIVERED,EAST
694,540,2025-11-04 18:10:52,PLACED,SOUTH
695,134,2024-10-21 14:20:01,DELIVERED,EAST
696,440,2025-01-14 21:28:16,DELIVERED,CENTRAL
697,549,2025-04-01 23:55:39,SHIPPED,NORTH
698,287,2024-07-15 10:42:56,RETURNED,WEST
699,84,2026-01-01 03:44:54,DELIVERED,SOUTH
700,522,2025-08-04 09:39:04,DELIVERED,EAST
701,539,2026-01-20 18:37:12,DELIVERED,EAST
702,598,2024-02-26 20:42:51,CANCELLED,WEST
703,406,2024-12-05 13:45:53,CANCELLED,CENTRAL
704,384,2025-01-30 09:32:16,PLACED,NORTH
705,532,2025-06-30 03:39:51,PLACED,CENTRAL
706,437,2025-12-01 20:08:09,DELIVERED,WEST
707,392,2024-02-08 09:33:40,SHIPPED,NORTH
708,85,2025-04-02 12:25:12,DELIVERED,NORTH
709,234,2024-06-01 20:57:27,DELIVERED,CENTRAL
710,202,2025-05-26 11:00:18,DELIVERED,EAST
711,142,2026-04-23 17:11:28,PLACED,EAST
712,355,2025-09-19 07:10:13,CANCELLED,NORTH
713,525,2024-08-19 21:36:15,SHIPPED,SOUTH
714,529,2026-06-30 21:04:54,DELIVERED,WEST
715,88,2025-05-01 08:16:32,DELIVERED,WEST
716,461,2026-05-17 00:00:00,PLACED,SOUTH
717,10,2026-02-15 09:54:08,CANCELLED,EAST
718,436,2025-09-18 14:40:32,DELIVERED,EAST
719,24,2026-05-31 16:49:12,RETURNED,SOUTH
720,339,2026-06-01 15:41:29,DELIVERED,CENTRAL
721,401,2025-08-15 08:35:11,DELIVERED,CENTRAL
722,487,2024-06-17 18:19:53,RETURNED,EAST
723,107,2026-05-08 21:51:31,CANCELLED,CENTRAL
724,192,2024-11-05 00:00:00,RETURNED,EAST
725,299,2026-03-25 00:00:00,PLACED,CENTRAL
726,,2025-05-22 14:56:44,DELIVERED,SOUTH
727,133,2026-04-13 08:25:05,DELIVERED,WEST
728,212,2024-07-20 20:13:35,SHIPPED,WEST
729,589,2025-04-27 01:20:04,DELIVERED,WEST
730,8,2024-08-09 15:56:34,CANCELLED,CENTRAL
731,539,2025-05-25 21:57:44,CANCELLED,WEST
732,41,2024-05-21 12:33:14,CANCELLED,WEST
733,305,2025-08-30 12:54:20,CANCELLED,SOUTH
734,184,2025-11-02 04:59:01,RETURNED,SOUTH
735,98,2025-09-03 08:39:23,PLACED,SOUTH
736,551,2025-03-29 10:25:57,PLACED,SOUTH
737,422,2026-05-08 18:46:07,DELIVERED,NORTH
738,334,2025-09-29 01:29:22,SHIPPED,CENTRAL
739,,2024-02-11 00:00:00,DELIVERED,WEST
740,409,2024-10-28 23:53:27,PLACED,NORTH
741,140,2025-05-23 03:33:29,DELIVERED,WEST
742,562,2025-01-11 09:21:37,DELIVERED,WEST
743,166,2024-09-22 00:01:20,DELIVERED,SOUTH
744,548,2025-08-30 03:55:32,DELIVERED,NORTH
745,158,2025-11-15 12:55:14,SHIPPED,NORTH
746,546,2024-12-01 19:16:16,PLACED,CENTRAL
747,106,2025-08-29 19:18:32,DELIVERED,CENTRAL
748,,2025-08-09 06:19:30,RETURNED,EAST
749,205,2024-05-21 00:00:00,PLACED,NORTH
750,197,2024-04-08 03:12:13,CANCELLED,SOUTH
751,46,2025-10-07 17:40:26,CANCELLED,EAST
752,195,2024-11-17 17:58:03,DELIVERED,WEST
753,219,2024-06-13 11:41:26,SHIPPED,WEST
754,13,2025-08-27 13:55:49,SHIPPED,EAST
755,378,2024-03-09 00:00:00,SHIPPED,EAST
756,512,2024-06-07 03:53:08,DELIVERED,CENTRAL
757,98,2026-07-20 20:40:05,DELIVERED,WEST
758,137,2025-05-30 19:35:33,DELIVERED,EAST
759,494,2024-04-14 21:05:06,DELIVERED,CENTRAL
760,524,2024-12-27 01:26:59,DELIVERED,NORTH
761,128,2025-04-24 18:42:41,DELIVERED,SOUTH
762,62,2024-08-01 16:26:24,SHIPPED,SOUTH
763,39,2025-01-04 19:40:04,DELIVERED,WEST
764,337,2024-07-27 13:50:13,DELIVERED,NORTH
765,425,2025-03-24 02:23:08,SHIPPED,EAST
766,211,2026-04-17 00:00:00,RETURNED,SOUTH
767,228,2025-08-15 14:49:33,SHIPPED,NORTH
768,504,2024-04-18 17:13:36,PLACED,SOUTH
769,129,2024-05-22 13:02:17,DELIVERED,SOUTH
770,81,2025-10-24 03:22:19,SHIPPED,SOUTH
771,181,2026-07-30 03:46:16,SHIPPED,WEST
772,207,2025-02-26 07:42:16,DELIVERED,EAST
773,172,2026-01-01 05:28:14,DELIVERED,WEST
774,494,2024-01-31 18:36:37,DELIVERED,NORTH
775,308,2026-07-13 14:02:38,DELIVERED,SOUTH
776,475,2025-04-20 02:48:47,DELIVERED,CENTRAL
777,342,2024-07-31 06:55:04,SHIPPED,SOUTH
778,,2026-02-16 19:26:30,DELIVERED,WEST
779,405,2025-08-02 15:51:00,SHIPPED,CENTRAL
780,40,2024-07-12 08:51:28,DELIVERED,SOUTH
781,262,2025-06-25 11:57:19,DELIVERED,EAST
782,395,2025-10-20 17:22:10,SHIPPED,NORTH
783,371,2024-02-13 21:27:46,DELIVERED,EAST
784,151,2025-01-30 00:32:42,DELIVERED,SOUTH
785,,2024-05-23 09:24:35,RETURNED,WEST
786,83,2026-03-16 12:27:43,CANCELLED,SOUTH
787,259,2025-04-14 11:33:43,DELIVERED,WEST
788,422,2024-05-18 01:26:31,DELIVERED,EAST
789,276,2024-11-21 11:40:43,DELIVERED,EAST
790,,2024-09-18 14:21:29,PLACED,NORTH
791,428,2026-03-26 12:00:05,SHIPPED,WEST
792,384,2024-10-16 13:29:49,SHIPPED,SOUTH
793,113,2025-12-01 01:51:06,SHIPPED,SOUTH
794,188,2024-10-25 01:59:06,RETURNED,WEST
795,112,2024-09-15 00:00:00,PLACED,NORTH
796,351,2024-02-16 02:03:10,DELIVERED,NORTH
797,,2025-02-17 08:12:33,PLACED,CENTRAL
798,43,2024-05-30 10:31:33,DELIVERED,WEST
799,273,2026-01-24 20:38:24,SHIPPED,WEST
800,352,2025-05-04 16:23:42,RETURNED,WEST
801,59,2025-07-07 01:43:54,CANCELLED,NORTH
802,412,2024-08-03 00:00:00,PLACED,CENTRAL
803,255,2025-07-26 08:03:43,DELIVERED,WEST
804,193,2024-01-05 20:39:41,RETURNED,EAST
805,,2025-07-13 13:26:18,RETURNED,EAST
806,240,2026-07-31 13:45:53,DELIVERED,NORTH
807,488,2024-06-05 01:15:38,SHIPPED,SOUTH
808,533,2026-06-07 09:42:08,DELIVERED,NORTH
809,90,2025-04-13 03:04:44,RETURNED,WEST
810,457,2024-06-28 16:48:44,DELIVERED,SOUTH
811,92,2024-06-12 20:11:40,DELIVERED,SOUTH
812,335,2025-08-18 17:32:11,SHIPPED,EAST
813,127,2024-07-29 21:21:59,DELIVERED,WEST
814,341,2024-12-13 16:06:01,DELIVERED,CENTRAL
815,352,2025-08-08 15:57:48,DELIVERED,WEST
816,576,2025-11-09 19:08:00,SHIPPED,NORTH
817,115,2024-05-18 11:21:31,DELIVERED,SOUTH
818,119,2026-06-08 20:59:10,CANCELLED,WEST
819,2,2025-04-27 00:00:00,DELIVERED,WEST
820,328,2025-07-21 01:04:30,RETURNED,SOUTH
821,228,2024-06-14 13:48:40,DELIVERED,WEST
822,304,2024-12-06 01:20:29,DELIVERED,CENTRAL
823,36,2026-07-19 07:52:34,DELIVERED,NORTH
824,588,2026-01-12 23:40:23,SHIPPED,EAST
825,386,2024-04-01 08:41:31,SHIPPED,SOUTH
826,231,2024-03-22 15:48:49,DELIVERED,WEST
827,307,2024-09-04 07:09:12,DELIVERED,EAST
828,485,2025-06-25 01:49:55,DELIVERED,CENTRAL
829,290,2024-10-30 01:33:48,DELIVERED,NORTH
830,595,2024-03-25 01:51:46,DELIVERED,WEST
831,592,2024-08-01 16:38:39,DELIVERED,SOUTH
832,201,2024-01-15 04:29:05,CANCELLED,NORTH
833,152,2025-08-07 23:01:02,DELIVERED,SOUTH
834,99,2025-07-06 09:07:36,SHIPPED,NORTH
835,528,2025-06-09 19:39:57,RETURNED,WEST
836,122,2025-01-09 03:44:27,SHIPPED,CENTRAL
837,385,2024-05-19 04:56:44,CANCELLED,WEST
838,456,2025-07-24 00:00:00,PLACED,NORTH
839,522,2024-12-15 00:00:00,DELIVERED,CENTRAL
840,97,2026-07-10 00:07:53,DELIVERED,WEST
841,129,2024-06-03 11:26:19,DELIVERED,CENTRAL
842,21,2025-09-03 17:47:57,DELIVERED,CENTRAL
843,532,2026-06-27 07:59:56,CANCELLED,NORTH
844,213,2024-07-01 06:13:58,DELIVERED,SOUTH
845,,2025-11-25 18:03:00,PLACED,SOUTH
846,166,2024-05-16 10:12:05,CANCELLED,NORTH
847,128,2026-02-25 06:34:36,RETURNED,SOUTH
848,1,2025-01-20 18:40:39,RETURNED,CENTRAL
849,301,2026-04-09 16:46:50,DELIVERED,EAST
850,361,2026-07-30 15:44:06,SHIPPED,NORTH
851,46,2025-01-03 00:00:00,PLACED,SOUTH
852,566,2024-12-01 14:33:13,SHIPPED,CENTRAL
853,564,2025-01-31 01:52:21,DELIVERED,SOUTH
854,86,2025-01-29 20:29:40,RETURNED,SOUTH
855,73,2025-02-22 11:56:53,DELIVERED,SOUTH
856,578,2026-03-05 11:23:49,DELIVERED,SOUTH
857,445,2025-08-11 00:00:00,DELIVERED,NORTH
858,545,2024-06-19 20:43:45,DELIVERED,EAST
859,372,2025-06-02 02:25:40,PLACED,SOUTH
860,101,2025-08-08 21:23:38,SHIPPED,NORTH
861,127,2024-09-29 23:44:25,CANCELLED,CENTRAL
862,502,2024-05-28 10:00:36,DELIVERED,EAST
863,102,2024-03-15 12:12:03,RETURNED,WEST
864,545,2026-05-06 23:48:41,CANCELLED,WEST
865,266,2024-01-15 18:05:28,DELIVERED,SOUTH
866,582,2025-02-19 00:00:00,DELIVERED,EAST
867,256,2025-10-11 17:15:25,SHIPPED,EAST
868,515,2025-03-21 13:24:43,DELIVERED,SOUTH
869,90,2025-04-19 19:53:12,SHIPPED,NORTH
870,79,2025-01-07 21:13:05,SHIPPED,NORTH
871,293,2026-05-10 20:34:25,CANCELLED,NORTH
872,435,2026-03-01 05:03:10,PLACED,WEST
873,546,2024-07-12 16:50:21,DELIVERED,NORTH
874,548,2025-06-20 00:47:33,DELIVERED,CENTRAL
875,44,2025-11-27 22:57:37,DELIVERED,CENTRAL
876,180,2024-04-26 16:45:54,PLACED,EAST
877,433,2026-02-08 17:52:19,DELIVERED,NORTH
878,256,2026-04-17 11:50:10,CANCELLED,EAST
879,301,2025-02-15 06:37:29,DELIVERED,CENTRAL
880,313,2026-03-11 20:18:52,PLACED,WEST
881,500,2024-03-30 07:38:00,DELIVERED,EAST
882,110,2024-01-09 00:10:13,DELIVERED,WEST
883,104,2025-10-31 05:31:49,PLACED,CENTRAL
884,421,2024-07-11 09:11:18,PLACED,EAST
885,405,2025-08-04 11:16:06,DELIVERED,SOUTH
886,276,2024-06-17 20:26:34,DELIVERED,WEST
887,363,2025-11-05 00:00:00,CANCELLED,SOUTH
888,292,2024-03-03 12:51:50,DELIVERED,EAST
889,165,2024-11-05 02:57:23,RETURNED,EAST
890,501,2026-05-04 14:05:49,DELIVERED,SOUTH
891,410,2026-02-18 14:38:38,DELIVERED,WEST
892,111,2024-02-02 20:36:41,SHIPPED,NORTH
893,243,2024-03-21 20:11:08,SHIPPED,CENTRAL
894,445,2026-01-15 22:53:35,DELIVERED,WEST
895,157,2026-03-05 04:24:09,SHIPPED,NORTH
896,254,2025-10-28 16:12:16,DELIVERED,NORTH
897,515,2024-10-08 11:11:15,CANCELLED,SOUTH
898,136,2025-09-15 00:00:00,RETURNED,SOUTH
899,205,2024-05-21 06:19:06,DELIVERED,CENTRAL
900,237,2024-12-10 12:22:48,DELIVERED,CENTRAL
901,53,2025-04-17 16:45:11,DELIVERED,EAST
902,253,2025-05-11 20:31:56,SHIPPED,NORTH
903,330,2024-11-25 07:05:45,SHIPPED,CENTRAL
904,190,2025-01-26 21:02:52,DELIVERED,EAST
905,14,2026-05-07 03:24:37,PLACED,EAST
906,371,2026-07-03 20:11:46,DELIVERED,EAST
907,394,2024-05-15 12:12:49,PLACED,CENTRAL
908,196,2024-10-26 16:51:31,RETURNED,NORTH
909,352,2025-04-13 07:51:19,RETURNED,SOUTH
910,158,2024-03-09 01:23:47,DELIVERED,EAST
911,574,2025-06-23 13:45:22,DELIVERED,NORTH
912,70,2026-01-20 00:51:26,RETURNED,CENTRAL
913,171,2026-07-19 18:04:03,RETURNED,EAST
914,,2026-05-29 00:00:00,RETURNED,SOUTH
915,408,2026-02-07 23:54:11,CANCELLED,NORTH
916,522,2025-08-19 18:09:56,DELIVERED,CENTRAL
917,189,2024-01-06 14:14:17,SHIPPED,NORTH
918,526,2025-12-08 12:04:14,DELIVERED,EAST
919,226,2025-04-05 09:14:20,DELIVERED,SOUTH
920,547,2025-01-05 01:21:54,DELIVERED,EAST
921,277,2024-03-21 00:48:13,SHIPPED,SOUTH
922,2,2025-06-23 18:19:06,RETURNED,EAST
923,563,2025-02-14 04:03:24,DELIVERED,CENTRAL
924,59,2024-01-17 04:02:43,SHIPPED,EAST
925,17,2026-04-14 19:18:09,CANCELLED,CENTRAL
926,392,2025-02-03 18:31:23,DELIVERED,CENTRAL
927,453,2024-12-08 18:01:10,SHIPPED,WEST
928,238,2025-11-05 01:05:50,RETURNED,NORTH
929,471,2024-10-14 10:20:40,SHIPPED,CENTRAL
930,185,2025-03-14 00:00:00,SHIPPED,SOUTH
931,193,2024-04-17 21:26:14,DELIVERED,WEST
932,413,2024-06-04 16:59:12,PLACED,NORTH
933,387,2025-08-19 00:00:00,CANCELLED,NORTH
934,86,2025-02-19 18:57:24,DELIVERED,NORTH
935,10,2024-06-14 04:36:11,CANCELLED,NORTH
936,492,2026-05-24 08:36:53,CANCELLED,EAST
937,159,2025-01-13 00:00:00,DELIVERED,CENTRAL
938,46,2024-06-08 17:13:57,PLACED,WEST
939,230,2024-02-07 06:49:02,DELIVERED,EAST
940,232,2025-08-20 16:17:19,DELIVERED,NORTH
941,113,2024-12-14 18:48:14,RETURNED,EAST
942,342,2024-07-02 20:26:38,RETURNED,NORTH
943,155,2024-10-03 14:50:52,SHIPPED,SOUTH
944,154,2025-04-13 11:06:43,SHIPPED,NORTH
945,512,2025-07-27 09:30:40,CANCELLED,NORTH
946,153,2024-08-15 17:14:14,DELIVERED,WEST
947,116,2026-06-16 15:32:38,DELIVERED,SOUTH
948,131,2024-10-09 12:41:31,DELIVERED,WEST
949,424,2026-07-23 18:36:33,SHIPPED,SOUTH
950,563,2026-02-11 05:19:00,DELIVERED,CENTRAL
951,394,2024-05-09 21:29:40,DELIVERED,CENTRAL
952,225,2024-05-15 12:55:26,PLACED,NORTH
953,486,2024-07-26 12:41:45,PLACED,EAST
954,143,2025-04-02 19:06:40,CANCELLED,CENTRAL
955,432,2025-01-11 16:57:31,SHIPPED,SOUTH
956,147,2025-08-09 08:45:28,DELIVERED,WEST
957,109,2026-06-22 00:00:00,CANCELLED,SOUTH
958,,2025-07-21 09:17:29,SHIPPED,NORTH
959,427,2024-08-20 13:51:45,DELIVERED,SOUTH
960,307,2025-12-31 09:44:55,SHIPPED,NORTH
961,160,2024-04-03 04:59:30,PLACED,SOUTH
962,12,2025-09-07 18:30:57,DELIVERED,WEST
963,265,2026-06-07 16:08:02,DELIVERED,WEST
964,279,2024-05-22 19:38:31,RETURNED,SOUTH
965,411,2024-03-27 23:42:46,SHIPPED,CENTRAL
966,80,2025-12-28 16:33:48,DELIVERED,WEST
967,169,2024-03-25 22:18:25,DELIVERED,SOUTH
968,107,2024-04-30 20:54:50,DELIVERED,EAST
969,,2025-03-14 09:26:13,PLACED,SOUTH
970,317,2024-10-18 15:35:47,DELIVERED,NORTH
